2	65536	367912
2	256	368616
1	65536	368644
1	262144	369010
1	257	369157
2	262144	370258
2	256	370395
2	262144	370750
2	256	370887
2	262144	371242
2	256	371379
2	262144	371734
1	262144	371778
2	256	371871
1	524288	371902
2	65536	372079
2	256	372770
1	65536	372798
1	262144	373164
1	257	373311
2	262144	374398
2	256	374535
2	262144	374890
2	256	375027
2	262144	375382
2	256	375519
2	262144	375874
1	262144	375932
2	256	376011
1	524288	376056
2	65536	376219
2	256	376937
1	65536	376965
256	65536	376969
512	65536	376979
256	262144	377020
512	262144	377030
258	65536	377112
513	65536	377120
256	524288	377152
512	524288	377162
258	262144	377163
513	262144	377171
258	524288	377295
513	524288	377303
1	262144	377331
1	257	377478
2	262144	378584
2	256	378721
2	262144	379076
2	256	379213
2	262144	379568
2	256	379705
2	262144	380060
1	262144	380099
2	256	380197
1	524288	380223
2	65536	380405
2	256	381128
1	65536	381157
1	262144	381523
1	257	381670
257	65536	382478
257	262144	382529
514	65536	382566
514	262144	382617
257	524288	382661
514	524288	382749
2	262144	382784
2	256	382921
2	262144	383276
2	256	383413
2	262144	383768
2	256	383905
2	262144	384260
1	262144	384291
2	256	384397
1	524288	384415
2	65536	384605
2	256	385307
1	65536	385335
1	262144	385701
1	257	385848
2	262144	386944
2	256	387081
2	262144	387436
2	256	387573
2	262144	387928
2	256	388065
2	262144	388420
1	262144	388469
2	256	388557
1	524288	388593
2	65536	388765
2	256	389496
1	65536	389526
1	262144	389892
1	257	390039
2	262144	391159
2	256	391296
2	262144	391651
2	256	391788
2	262144	392143
2	256	392280
2	262144	392635
1	262144	392660
2	256	392772
1	524288	392784
2	65536	392980
256	65536	393584
512	65536	393594
256	262144	393635
512	262144	393645
2	256	393684
1	65536	393712
258	65536	393727
513	65536	393735
256	524288	393767
512	524288	393777
258	262144	393778
513	262144	393786
258	524288	393910
513	524288	393918
1	262144	394078
1	257	394225
2	262144	395326
2	256	395463
2	262144	395818
2	256	395955
2	262144	396310
2	256	396447
2	262144	396802
1	262144	396846
2	256	396939
1	524288	396970
2	65536	397147
2	256	397838
1	65536	397866
1	262144	398232
1	257	398379
257	65536	399093
257	262144	399144
514	65536	399181
514	262144	399232
257	524288	399276
514	524288	399364
2	262144	399466
2	256	399603
2	262144	399958
2	256	400095
2	262144	400450
2	256	400587
2	262144	400942
1	262144	401000
2	256	401079
1	524288	401124
2	65536	401287
2	256	402005
1	65536	402033
1	262144	402399
1	257	402546
2	262144	403652
2	256	403789
2	262144	404144
2	256	404281
2	262144	404636
2	256	404773
2	262144	405128
1	262144	405167
2	256	405265
1	524288	405291
2	65536	405473
2	256	406196
1	65536	406225
1	262144	406591
1	257	406738
2	262144	407852
2	256	407989
2	262144	408344
2	256	408481
2	262144	408836
2	256	408973
2	262144	409328
1	262144	409359
2	256	409465
1	524288	409483
2	65536	409673
256	65536	410199
512	65536	410209
256	262144	410250
512	262144	410260
258	65536	410342
513	65536	410350
2	256	410375
256	524288	410382
512	524288	410392
258	262144	410393
513	262144	410401
1	65536	410403
258	524288	410525
513	524288	410533
1	262144	410769
1	257	410916
2	262144	412012
2	256	412149
2	262144	412504
2	256	412641
2	262144	412996
2	256	413133
2	262144	413488
1	262144	413537
2	256	413625
1	524288	413661
2	65536	413833
2	256	414564
1	65536	414594
1	262144	414960
1	257	415107
257	65536	415708
257	262144	415759
514	65536	415796
514	262144	415847
257	524288	415891
514	524288	415979
1	262144	417728
1	524288	417852
2	262144	418075
2	524288	418199
2	65536	418407
2	524288	419138
1	65536	419161
1	262144	419527
1	257	419674
2	65536	422279
1	262144	422295
1	524288	422419
2	524288	422973
1	65536	422995
1	262144	423361
1	257	423508
2	65536	426111
1	262144	426129
1	524288	426253
2	524288	426813
256	65536	426814
512	65536	426824
1	65536	426835
256	262144	426865
512	262144	426875
258	65536	426957
513	65536	426965
256	524288	426997
512	524288	427007
258	262144	427008
513	262144	427016
258	524288	427140
513	524288	427148
1	262144	427201
1	257	427348
2	65536	429951
1	262144	429969
1	524288	430093
2	524288	430642
1	65536	430666
1	262144	431032
1	257	431179
257	65536	432323
257	262144	432374
514	65536	432411
514	262144	432462
257	524288	432506
514	524288	432594
2	65536	433782
1	262144	433800
1	524288	433924
2	524288	434433
1	65536	434455
2	65536	434633
2	262144	434684
2	524288	434816
1	262144	434821
1	257	434968
1	262144	439145
1	524288	439269
256	65536	441181
1	65536	441186
512	65536	441191
2	65536	441192
257	65536	441196
258	65536	441201
513	65536	441207
514	65536	441208
256	262144	441569
512	262144	441579
257	262144	441584
258	262144	441589
513	262144	441595
514	262144	441630
256	524288	441701
512	524288	441711
257	524288	441716
258	524288	441721
513	524288	441727
514	524288	441762
1	262144	447067
2	262144	447149
1	524288	447199
2	524288	447281
